Expected Years of Schooling,avg_temp,Marriage,avg_income,Divorce,HDI Rank (2021),avg_temp_c,education_expenditure,IQ,Hemisphere_Northern Hemisphere,Hemisphere_Southern Hemisphere
15.56851959,20.1,6.9,2901.0,1.3,63.0,14.67434512206442,84.0,86.0,1,0
9.805297465,24.939486947249716,4.940543733983164,7446.567417507158,1.800270883444213,182.0,25.52124203193109,409.7462800450428,88.29712891336501,1,0
14.95656854,14.6,4.06,2375.0,2.88,77.0,10.097010001276749,143.0,91.0,1,0
14.95656854,14.6,4.06,2375.0,2.88,77.0,10.097010001276749,143.0,91.0,1,0
14.95656854,14.6,4.06,2375.0,2.88,77.0,10.097010001276749,143.0,91.0,1,0
14.95656854,14.6,4.06,2375.0,2.88,77.0,10.097010001276749,143.0,91.0,1,0
14.95656854,14.6,4.06,2375.0,2.88,77.0,10.097010001276749,143.0,91.0,1,0
14.95656854,14.6,4.06,2375.0,2.88,77.0,10.097010001276749,143.0,91.0,1,0
14.95656854,14.6,4.06,2375.0,2.88,77.0,10.097010001276749,143.0,91.0,1,0
14.95656854,14.6,4.06,2375.0,2.88,77.0,10.097010001276749,143.0,91.0,1,0
10.67558002,32.2,4.940543733983164,1289.0,1.800270883444213,159.0,5.653297165789233,69.0,61.0,1,0
12.97731,24.939486947249716,4.940543733983164,7446.567417507158,1.800270883444213,112.0,26.226590120767625,409.7462800450428,88.29712891336501,0,1
10.12758388,33.3,4.940543733983164,1752.0,1.800270883444213,163.0,27.97398402379187,409.7462800450428,68.0,1,0
10.12758388,33.3,4.940543733983164,1752.0,1.800270883444213,163.0,27.97398402379187,409.7462800450428,68.0,1,0
10.12758388,33.3,4.940543733983164,1752.0,1.800270883444213,163.0,27.97398402379187,409.7462800450428,68.0,1,0
10.12758388,33.3,4.940543733983164,1752.0,1.800270883444213,163.0,27.97398402379187,409.7462800450428,68.0,1,0
10.12758388,33.3,4.940543733983164,1752.0,1.800270883444213,163.0,27.97398402379187,409.7462800450428,68.0,1,0
10.12758388,33.3,4.940543733983164,1752.0,1.800270883444213,163.0,27.97398402379187,409.7462800450428,68.0,1,0
10.12758388,33.3,4.940543733983164,1752.0,1.800270883444213,163.0,27.97398402379187,409.7462800450428,68.0,1,0
10.12758388,33.3,4.940543733983164,1752.0,1.800270883444213,163.0,27.97398402379187,409.7462800450428,68.0,1,0
13.10859922,31.1,4.940543733983164,1234.0,1.800270883444213,151.0,26.599408252456843,36.0,67.0,1,0
10.2191516,24.939486947249716,4.940543733983164,7446.567417507158,1.800270883444213,185.0,24.01115107433119,409.7462800450428,88.29712891336501,0,1
12.08747317,32.3,4.940543733983164,3757.0,1.800270883444213,121.0,27.198269099180006,193.0,88.0,1,0
8.658349991,24.939486947249716,4.940543733983164,7446.567417507158,1.800270883444213,35.0,5.653297165789233,409.7462800450428,88.29712891336501,0,0
14.15190983,24.1,4.940543733983164,2567.0,1.800270883444213,123.0,19.394155665640906,144.0,71.0,1,0
14.61524963,26.6,11.2,4545.0,1.6,76.0,18.34903292567535,176.0,81.0,1,0
8.963749886,24.939486947249716,4.940543733983164,7446.567417507158,1.800270883444213,170.0,28.240340484559223,409.7462800450428,88.29712891336501,1,0
9.376159668,24.939486947249716,4.940543733983164,7446.567417507158,1.800270883444213,158.0,29.306665038333332,409.7462800450428,88.29712891336501,1,0
9.142100334,24.939486947249716,4.940543733983164,7446.567417507158,1.800270883444213,184.0,28.640181815724333,409.7462800450428,88.29712891336501,1,0
11.92720692,24.939486947249716,4.940543733983164,7446.567417507158,1.800270883444213,139.0,21.00165490196533,409.7462800450428,88.29712891336501,0,1
8.658349991,24.939486947249716,4.940543733983164,7446.567417507158,1.800270883444213,35.0,5.653297165789233,409.7462800450428,88.29712891336501,0,0
12.04778004,32.1,4.940543733983164,1166.0,1.800270883444213,133.0,27.97415217379171,76.0,61.0,1,0
8.658349991,30.9,4.940543733983164,985.0,1.800270883444213,161.0,23.06502163137997,27.0,81.0,1,0
8.658349991,30.9,4.940543733983164,985.0,1.800270883444213,161.0,23.06502163137997,27.0,81.0,1,0
8.658349991,30.9,4.940543733983164,985.0,1.800270883444213,161.0,23.06502163137997,27.0,81.0,1,0
8.658349991,30.9,4.940543733983164,985.0,1.800270883444213,161.0,23.06502163137997,27.0,81.0,1,0
8.658349991,30.9,4.940543733983164,985.0,1.800270883444213,161.0,23.06502163137997,27.0,81.0,1,0
8.658349991,30.9,4.940543733983164,985.0,1.800270883444213,161.0,23.06502163137997,27.0,81.0,1,0
8.658349991,30.9,4.940543733983164,985.0,1.800270883444213,161.0,23.06502163137997,27.0,81.0,1,0
8.658349991,30.9,4.940543733983164,985.0,1.800270883444213,161.0,23.06502163137997,27.0,81.0,1,0
6.957111988,36.5,4.940543733983164,434.0,1.800270883444213,189.0,30.044512472686392,15.0,69.0,1,0
15.42538224,24.939486947249716,4.940543733983164,7446.567417507158,1.800270883444213,97.0,20.567155579306124,409.7462800450428,88.29712891336501,1,0
10.69855835,27.4,4.940543733983164,939.0,1.800270883444213,152.0,20.59214015527555,62.0,74.0,1,0
14.13990486,29.7,4.940543733983164,2442.0,0.15,73.0,25.6123861315492,55.0,85.0,1,0
10.14986994,24.939486947249716,4.940543733983164,7446.567417507158,1.800270883444213,166.0,18.963286944996685,409.7462800450428,88.29712891336501,1,0
8.035914334,35.6,4.940543733983164,630.0,1.800270883444213,190.0,29.883802407458703,16.0,75.0,1,0
11.46772,33.1,4.940543733983164,776.0,1.800270883444213,146.0,28.24048360648882,16.0,97.0,1,0
10.76667976,24.939486947249716,4.940543733983164,7446.567417507158,1.800270883444213,166.0,27.33180483222585,409.7462800450428,88.29712891336501,1,0
10.90913752,32.2,4.940543733983164,660.0,1.800270883444213,149.0,27.609088065310196,14.0,89.0,1,0
12.44198036,29.9,4.940543733983164,936.0,1.800270883444213,129.0,26.2666095951392,20.0,75.0,1,0
9.418626299,32.9,4.940543733983164,648.0,1.800270883444213,174.0,5.653297165789233,14.0,55.0,1,0
7.423037617,24.939486947249716,4.940543733983164,7446.567417507158,1.800270883444213,186.0,29.074827559720344,409.7462800450428,88.29712891336501,1,0
13.78649972,30.1,11.0,2175.0,1.9,97.0,23.77133031681346,92.0,78.0,1,0
13.78649972,30.1,11.0,2175.0,1.9,97.0,23.77133031681346,92.0,78.0,1,0
13.78649972,30.1,11.0,2175.0,1.9,97.0,23.77133031681346,92.0,78.0,1,0
13.78649972,30.1,11.0,2175.0,1.9,97.0,23.77133031681346,92.0,78.0,1,0
13.78649972,30.1,11.0,2175.0,1.9,97.0,23.77133031681346,92.0,78.0,1,0
13.78649972,30.1,11.0,2175.0,1.9,97.0,23.77133031681346,92.0,78.0,1,0
13.78649972,30.1,11.0,2175.0,1.9,97.0,23.77133031681346,92.0,78.0,1,0
13.78649972,30.1,11.0,2175.0,1.9,97.0,23.77133031681346,92.0,78.0,1,0
12.95049378,24.939486947249716,4.940543733983164,7446.567417507158,1.800270883444213,162.0,27.29763951258587,409.7462800450428,88.29712891336501,1,0
10.64655972,24.939486947249716,6.7,7446.567417507158,1.8,102.0,20.67224579754351,409.7462800450428,88.29712891336501,1,0
9.651071421,27.2,4.940543733983164,379.0,1.800270883444213,175.0,21.02028396494273,21.0,67.0,1,0
9.651071421,27.2,4.940543733983164,379.0,1.800270883444213,175.0,21.02028396494273,21.0,67.0,1,0
9.651071421,27.2,4.940543733983164,379.0,1.800270883444213,175.0,21.02028396494273,21.0,67.0,1,0
9.651071421,27.2,4.940543733983164,379.0,1.800270883444213,175.0,21.02028396494273,21.0,67.0,1,0
9.651071421,27.2,4.940543733983164,379.0,1.800270883444213,175.0,21.02028396494273,21.0,67.0,1,0
9.651071421,27.2,4.940543733983164,379.0,1.800270883444213,175.0,21.02028396494273,21.0,67.0,1,0
9.651071421,27.2,4.940543733983164,379.0,1.800270883444213,175.0,21.02028396494273,21.0,67.0,1,0
9.651071421,27.2,4.940543733983164,379.0,1.800270883444213,175.0,21.02028396494273,21.0,67.0,1,0
10.42078972,24.939486947249716,4.940543733983164,7446.567417507158,1.800270883444213,178.0,27.443665478517648,409.7462800450428,88.29712891336501,1,0
11.87462044,31.7,4.940543733983164,1163.0,1.800270883444213,132.0,25.09940948363927,47.0,77.0,1,0
11.87462044,31.7,4.940543733983164,1163.0,1.800270883444213,132.0,25.09940948363927,47.0,77.0,1,0
11.87462044,31.7,4.940543733983164,1163.0,1.800270883444213,132.0,25.09940948363927,47.0,77.0,1,0
11.87462044,31.7,4.940543733983164,1163.0,1.800270883444213,132.0,25.09940948363927,47.0,77.0,1,0
11.87462044,31.7,4.940543733983164,1163.0,1.800270883444213,132.0,25.09940948363927,47.0,77.0,1,0
11.87462044,31.7,4.940543733983164,1163.0,1.800270883444213,132.0,25.09940948363927,47.0,77.0,1,0
11.87462044,31.7,4.940543733983164,1163.0,1.800270883444213,132.0,25.09940948363927,47.0,77.0,1,0
11.87462044,31.7,4.940543733983164,1163.0,1.800270883444213,132.0,25.09940948363927,47.0,77.0,1,0
10.13499142,24.939486947249716,4.940543733983164,7446.567417507158,1.800270883444213,173.0,23.713912396538277,409.7462800450428,88.29712891336501,0,1
10.92876021,24.939486947249716,4.940543733983164,7446.567417507158,1.800270883444213,154.0,22.08824151780047,409.7462800450428,88.29712891336501,0,1
9.221489906,24.939486947249716,4.940543733983164,7446.567417507158,1.800270883444213,160.0,24.622066383903626,409.7462800450428,88.29712891336501,0,1
11.92432393,24.939486947249716,4.940543733983164,7446.567417507158,1.800270883444213,156.0,27.01486401012017,409.7462800450428,88.29712891336501,0,1
12.67898523,24.939486947249716,4.940543733983164,7446.567417507158,1.800270883444213,169.0,24.44748811948405,409.7462800450428,88.29712891336501,0,1
12.26513765,24.939486947249716,4.940543733983164,7446.567417507158,1.800270883444213,117.0,24.53581763670589,409.7462800450428,88.29712891336501,0,1
8.658349991,24.939486947249716,4.940543733983164,7446.567417507158,1.800270883444213,35.0,5.653297165789233,409.7462800450428,88.29712891336501,0,0
12.11096904,27.1,4.940543733983164,843.0,1.800270883444213,146.0,19.649238790338984,50.0,74.0,0,1
9.57339109,30.4,4.940543733983164,412.0,1.800270883444213,181.0,27.449529983792544,16.0,52.0,1,0
11.28587,24.939486947249716,9.5,7446.567417507158,1.6,112.0,16.46376,409.7462800450428,88.29712891336501,1,0
10.26384398,24.4,4.940543733983164,474.0,1.800270883444213,180.0,17.871044645064327,15.0,81.0,1,0
18.99366257389089,8.226527107229932,4.3913514214463545,42305.52814538179,2.407868513803278,15.216535563877809,5.21697777740928,2768.8282836222907,101.03100397420992,1,0
18.73766005955125,12.641056115762607,5.580072960111273,54064.38670109199,2.592566003172684,6.4336495900525,10.244241472759317,4139.171238073579,97.23366252114872,1,0
19.293665284818296,8.310043617342188,5.020931019527591,48350.73153587456,1.7129274707486015,5.293146840836416,6.06349170749098,3790.705147898682,99.55451442132085,1,0
16.116701873778833,25.40530971152815,6.490068916854752,30302.49236891,1.7913946217184655,23.975433827507512,19.27272130809628,1786.20796710533,93.7435237805012,1,0
16.127243160178516,25.249398894392343,6.574370992247492,30292.701075803965,1.807220957850502,20.98183971944012,19.60761552205296,1868.325576556212,92.7946255088914,1,0
15.7017474716453,24.4353235895325,6.345209511049794,28828.24877235557,1.82803462758328,27.612474722044404,19.888579340405105,1866.319307719848,93.29902429574769,1,0
15.821041400820407,25.687819632864564,6.53370929010002,30462.33578614243,1.8528057777963216,20.46563265154304,19.76950903542413,1795.4796985785488,93.44431774970464,1,0
15.937460318175392,25.817614100373937,6.474106824230381,30668.42703820323,1.868843651921798,22.24229253350656,19.96255296975093,1848.278732127054,92.94794351736904,1,0
15.960968255492126,24.9343982885736,6.51483331273721,29153.23975752706,1.8421603029346287,25.871902924176418,19.560861688326245,1865.3883944068723,92.367817269012,1,0
16.170496429503206,25.64266900629284,6.510556591613834,30232.370071250756,1.7809848998112516,25.806236410272003,20.16828932072052,1832.1366192146847,93.90931990497342,1,0
15.925718733590802,25.162801342585546,6.511988912608027,29051.853012056898,1.7896887029731685,22.03813110364539,19.713981199790712,1798.05664252103,92.77609196397628,1,0
18.78814761162969,14.253023991720104,3.758723887664958,46802.4966136224,1.8249969641539512,12.637195109381535,11.504157966137688,2410.011824038979,100.65252833630392,1,0
19.306716452790404,10.42560712589798,4.9460952516850405,49367.00151443751,2.517578173059964,6.403626047728399,7.972600484772366,3353.542289021457,98.93482392996096,1,0
18.014172403309644,8.702761538979615,4.354277256653613,74496.59367018925,1.9550857400774757,0.6987885833266927,5.6740678889673575,5440.479325988336,98.34799874449578,1,0
18.020785522408723,8.70215467524792,4.417554924541694,73966.11842001246,1.9838759111859416,-1.2293086918336114,5.085561672299745,5421.314111035753,98.14684707118056,1,0
18.506817158046868,9.82372777776293,4.1655045251384575,74949.56680375015,1.9766970300234363,3.927488000355962,5.355648060831426,5411.440246974211,97.44624434556812,1,0
18.07021657155407,9.041632635118482,4.225554174519382,75217.69519327777,1.9505388249292324,4.207976984744877,5.579498549378999,5327.237064625977,98.457947363749,1,0
18.2836086402239,9.599857321670283,4.229560467780143,74147.0813274074,1.9178585563701391,0.4878740427453787,5.688890881013322,5371.266036694952,99.65227498027345,1,0
17.963284497813056,8.458929721464028,4.195843594471065,74870.09030733965,1.9456466694124632,2.713873326549055,6.60704944019158,5405.390846105091,98.50227220367,1,0
18.38728053253352,8.491049178514315,4.25472459724413,74582.81631124501,1.956205321300707,9.058820170653956,5.517448375685511,5492.383378998652,98.28298613682772,1,0
18.2349094231579,8.733914713694702,4.39853607889297,74010.82000755389,1.895016936450328,5.05328535737816,5.16360113688538,5454.005573984666,98.41133641738703,1,0
16.539318926506613,15.00693711040033,4.9380669664438095,71475.47884080814,1.9819804730611423,-1.4003926122395458,11.09909652399753,3609.1951843091592,99.81283159907711,1,0
16.559235840183405,14.637290474132856,4.810126684440798,71658.3956009407,1.9740387148712888,3.6668724571669458,10.877253927233864,3628.297864292767,99.80739227722734,1,0
16.5749263547228,15.348085676619414,4.769075237091734,71470.85239352279,1.9703525523209573,-1.3880851252387183,10.082099194391285,3570.7449715565226,99.80009370405912,1,0
16.615525054944854,15.37426966036214,4.8765807391727645,70311.54631785004,1.9532481198546343,-6.709134149096264,10.658993870970631,3558.837843880483,99.67202854337454,1,0
16.414977294543366,14.839850081832992,4.574531012097894,70375.74005871837,2.008453990083607,0.9456483298462034,10.79058982217764,3488.70582376141,99.79895318727183,1,0
16.406647150854035,14.871746821277789,4.699359901479376,69294.1630774724,1.9661791017904733,5.162356152806157,10.551767249902456,3675.151212683478,99.7962936340529,1,0
16.507309807994115,14.92460475576501,4.578569105572206,70829.88150157654,1.9734940237169565,4.721002229530685,10.609392467580298,3460.6823015287723,99.86042344377258,1,0
16.597774167797684,14.73288776708347,4.6983564132669615,70575.27922221103,2.0237229571749804,2.004468821015889,10.268586624129648,3557.479705068041,99.84445496452484,1,0
14.38864702158563,13.53889869370832,2.826843921179889,74251.39581804392,2.306143700459756,15.557530289804186,10.601080024072,3717.462532213493,100.1386224174365,1,0
20.394107185936686,17.3658993462458,4.940937342553411,31270.70365711122,2.014533894148264,14.29527568084002,13.450973926092589,2136.34059869008,99.04494627873508,0,1
20.37188074512072,17.22739706161749,4.53665729955461,30468.598723796807,2.046181973450398,12.283303835146317,12.684742674080562,2010.234664836718,99.09546936589588,0,1
20.252987484329378,17.2684154803459,4.760256021279703,30097.760106093527,2.0292464077160126,11.632282539929916,13.69557298603447,2056.5480293315663,99.86837148970908,0,1
20.035060186594336,16.99427284423903,4.859092591868178,31181.545671088457,2.051382810237905,15.827806597756917,13.02959187506882,2032.6694997341424,99.04377187928984,0,1
20.212178411672536,17.7250046459156,4.839174391356234,29189.37542348008,2.002705545696996,11.5993179248664,13.986275953106077,1958.241692025333,100.261169137514,0,1
20.532095173650426,18.372567510142343,4.939416670885152,31325.29786283165,2.054525684213655,16.00150693163879,13.223504259821256,2091.2099892746837,99.20118638331635,0,1
20.332320328203338,17.065536965161613,4.815360658979847,29011.25359254533,2.0121696288085573,11.423179004050253,12.753179282171118,2037.793508779593,98.74486756953856,0,1
20.19280642685079,17.961269773827887,4.835697651111725,29557.471183197104,2.0057072080994427,18.481172372939024,12.996388478563787,2177.8385054764385,99.76984923052947,0,1
16.04365662426967,13.347024380083694,5.124648139082429,40724.78604456935,1.849442351148437,20.63146207731631,10.585228884906693,2379.753178909912,98.95463487980594,1,0
21.15095641124521,24.31420316459852,4.5057415613744105,43586.140601256055,1.970495685758564,2.45239828801487,19.000704639689744,2345.6081337004034,97.63455928539508,0,1
20.96357589139773,24.162008842389564,4.42997039291733,43207.72322832989,2.068456911285573,4.586300383494382,18.43185974031761,2313.2220891971106,98.99771646863094,0,1
21.23053092588548,24.266630533131863,4.6546138287671095,42364.51361578509,1.9904567648600715,-0.2829386111388441,18.55289235694977,2350.2517864379174,98.8578614333984,0,1
21.12518646749958,24.76097898567865,4.633257162030708,41982.450179849686,1.9587923077893428,-1.8457970816267508,18.93149016000637,2326.881118669783,99.9164305197037,0,1
20.89794360712975,23.843636346655305,4.629904412146009,44380.75150166681,2.0221074879471725,-0.2599426632373376,19.28019954933336,2347.3806461401505,98.48799673721172,0,1
21.17655205992512,24.18972394686475,4.515931221551744,42809.16040017161,1.987235492241597,4.222250392458774,18.50391211708984,2462.794365099964,98.8102421189594,0,1
20.99625397977995,24.80084160742932,4.507202654115108,42150.63590535013,2.068531556373831,4.289827908077069,19.06923996439325,2275.9252270216025,99.72310560031714,0,1
21.02907886304077,24.69446370406723,4.619976487824983,44945.24954483214,1.9853552853155123,5.886681899562562,18.315876454662213,2332.3763327899787,99.22498434823952,0,1
16.25156725080047,6.949849757734154,4.336155749875238,39524.18814286247,2.110637574422679,14.475441681075967,6.341277394528637,2096.4992417718154,99.90219506218246,1,0
16.48618853911789,7.326781749915936,4.302676543779098,41390.23712155818,2.0517732319844577,15.79752625055,6.497759034264919,2026.792955187561,99.56847425828131,1,0
16.37505824715422,7.691926789480704,4.351511182455922,39010.90449428127,2.127500287971014,13.801203100705946,6.415379860289089,2151.566914555237,100.20064799957652,1,0
16.492214314753223,7.66603070488985,4.336980193056091,39838.144160519405,2.0737014684068864,16.90334889209337,6.582635431792312,2094.739826799616,99.98328560854377,1,0
16.317789592680477,7.791023106337797,4.3173342824339125,40728.97498053191,2.123454661744752,16.582476707146657,6.558924897834264,2006.713188412512,99.56200347492816,1,0
16.301494016337532,7.554096341006747,4.283089546362699,40146.896539859714,2.0855093971881256,14.130111459405644,6.88589733121148,2064.8553958653765,99.59165622906846,1,0
16.28995336054048,7.621329908623336,4.442794829201566,40460.3155905955,2.030753712711931,16.4192562391813,6.267547563668542,2007.612869062203,99.53539677105351,1,0
16.452661354411752,7.537459313380208,4.548411830824978,39647.04932985008,2.1044380637761555,14.492364672746628,6.886950104128212,2001.8141660808665,99.43381174765224,1,0
18.84832700299443,13.83346350857515,4.596279883738382,42242.5895187163,0.702923812841863,3.9464836719365657,10.344685644019242,2491.1681678346536,95.53280535101416,1,0
16.252052296917114,18.63085624180456,5.121215172646941,51406.00929428822,2.329806000017569,23.408414563169437,5.653297165789233,2687.6111791490875,97.45600178204562,1,0
16.207145912418834,18.81932436789218,5.151158283984435,49386.44651593795,2.352638349096757,18.58540952744178,5.653297165789233,2654.9596316117145,97.53374126132698,1,0
16.343654958480883,18.393003573350164,5.134962060820547,50183.33825642709,2.3646953966193838,23.37999626751792,5.653297165789233,2606.5777139464344,97.00256669915343,1,0
16.033841147694645,18.31398652608398,5.019223768856593,50612.46575515046,2.3292336982295243,21.86279015434541,5.653297165789233,2657.211161078584,96.86159609856732,1,0
16.31616104580933,18.93030569209172,5.264034328506243,50203.85780029666,2.3094254813028035,20.7749413865834,5.653297165789233,2624.9217514530437,96.8720046384346,1,0
16.52755330343468,18.50960564198393,5.027769750120714,49146.64050559796,2.251714359800243,16.002106119855746,5.653297165789233,2534.302084558315,97.58247186053477,1,0
16.45701131869817,18.776868418516116,5.161812933635284,51088.213754183154,2.3068342189576216,25.0998998275812,5.653297165789233,2598.856993116417,95.96172436077164,1,0
16.193156759274043,19.44870779046,5.150568227855725,50416.80920038794,2.3072712670579474,20.033132162395805,5.653297165789233,2603.3912797150765,96.70651922806368,1,0
17.080579582663532,14.425525681623451,4.713209087412047,40117.5631789411,1.8932801468574747,10.689660430608544,10.996552318533553,1930.9830111078013,99.49382718399023,1,0
19.647025323015168,15.691828644204143,3.865774189194832,40708.46560919648,2.121412827708603,12.69651967072972,19.841659147871525,2471.3149466326045,98.77572716603017,1,0
16.428948421989897,13.456688853676985,4.940543733983164,17300.186729172216,1.800270883444213,31.277245724065995,9.523301698774771,654.5063016443588,95.72764161824072,1,0
16.9522339646982,13.86359591160835,4.41269960617105,39939.32815103103,1.7723140000222446,18.51339185204569,13.331313431636476,2073.130749823809,98.06677505345463,1,0
17.46821124798452,13.075045783938654,4.428748682028436,41129.5288461649,1.7717869258070411,18.07075435274163,13.048103280169371,2035.3412051550963,99.1274486182766,1,0
17.271619803023952,12.537894151401336,4.47226385696262,40148.65461102464,1.795287854210991,17.289074945444057,12.83181779442154,2055.620397260906,98.78887398724044,1,0
17.203870035765664,12.49884856749947,4.399283204670465,38685.81437044075,1.7791872512767006,17.852713230296626,13.329997354869754,2070.90495644189,98.68230843296575,1,0
17.199800718327793,13.459920215828465,4.433822474515933,38658.3499650533,1.7444776174343737,19.137150422148043,12.978656533482726,2051.8699677917066,98.62349480987253,1,0
17.124589250645325,12.920701918615851,4.395712351833042,39643.60212221058,1.7662860044454525,19.32554937218668,13.362982755076802,2136.676112074193,98.60098954742185,1,0
17.2222576778178,12.950577982892373,4.30296943867697,40013.75380696928,1.7583114865694427,18.115447794732876,12.930788310731918,2165.094129846781,99.40418745387008,1,0
17.15594570690521,12.679825780202886,4.403090362756506,42956.10315968785,1.840880987358524,19.653376718783267,13.071327520503516,2130.3594342177275,99.1276560992773,1,0
16.310727018712377,11.427903819027012,7.071446184431876,12055.756833842976,3.157605378825636,33.87082400741708,7.947103750457657,438.42267109134434,94.88707344590988,1,0
15.896087528609952,16.95388517820417,3.805753268286859,38429.23655475426,1.8629422959214057,33.92423290063104,15.602699715139362,2001.5585924150444,96.37352633774944,1,0
17.618379951251097,24.939486947249716,3.551247729309849,7446.567417507158,1.1184732632733083,26.955695438443325,11.978481831499789,409.7462800450428,88.29712891336501,1,0
16.759357977631357,28.70311098568331,5.427266762746687,7543.730454561736,2.529550414906751,60.03016653498239,5.653297165789233,370.6932201753229,88.1486711970205,1,0
14.151795389503937,16.605934113658403,7.439950198530903,9505.526354606547,1.5495176500831556,47.83012924207781,11.096299294647835,193.82282371754616,88.17036288724891,1,0
16.480333083416777,30.644424798400777,6.8823945452464,39837.991807153165,1.9054457987819504,13.613654769736527,28.17488916435149,1415.9407865706658,106.09177404910416,1,0
